Parcela,Codigo,Codi,Bloque,Varietat,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1150,101,101,2,Dosel,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,055","0,003","0,047","0,001","0,076","0,003","0,189","0,016","0,254","0,015","0,262","0,019","0,248","0,012","0,698","0,020"
163,23,23,1,Drago,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,057","0,003","0,048","0,001","0,078","0,003","0,192","0,020","0,262","0,020","0,263","0,028","0,253","0,019","0,694","0,029"
1125,24,24,2,Ducato,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,003","0,047","0,001","0,075","0,002","0,188","0,016","0,264","0,017","0,257","0,018","0,253","0,014","0,691","0,019"
185,25,25,1,Eridano,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,002","0,050","0,001","0,075","0,002","0,190","0,020","0,267","0,027","0,265","0,028","0,256","0,019","0,683","0,028"
1197,161,161,2,ESTANY,200,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,051","0,003","0,043","0,001","0,072","0,002","0,178","0,017","0,248","0,017","0,259","0,023","0,241","0,014","0,716","0,023"
144,26,26,1,Fado,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,057","0,004","0,047","0,001","0,077","0,003","0,179","0,019","0,245","0,017","0,243","0,023","0,232","0,017","0,678","0,027"
198,27,27,1,Fonsa,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,055","0,002","0,052","0,001","0,076","0,002","0,200","0,031","0,289","0,037","0,275","0,039","0,272","0,029","0,683","0,038"
190,108,108,1,Fragrance,200,20230719,19/7/2023,"0,025","0,000","0,035","0,001","0,060","0,003","0,052","0,001","0,080","0,002","0,221","0,021","0,309","0,024","0,295","0,025","0,286","0,020","0,699","0,022"
1193,148,148,2,Franc̩s,200,20230719,19/7/2023,"0,025","0,000","0,032","0,002","0,059","0,005","0,045","0,002","0,079","0,004","0,202","0,022","0,274","0,018","0,285","0,029","0,259","0,017","0,729","0,026"
1184,149,149,2,Fuzisaka,200,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,055","0,004","0,045","0,002","0,076","0,003","0,187","0,015","0,256","0,016","0,268","0,020","0,246","0,013","0,714","0,021"
1157,162,162,2,Gageron,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,047","0,001","0,075","0,002","0,172","0,017","0,229","0,017","0,231","0,021","0,226","0,014","0,665","0,026"
106,28,28,1,Gavina,200,20230719,19/7/2023,"0,024","0,000","0,028","0,001","0,050","0,004","0,041","0,001","0,071","0,003","0,168","0,020","0,235","0,019","0,239","0,026","0,229","0,016","0,710","0,028"
169,29,29,1,Gema,200,20230719,19/7/2023,"0,025","0,000","0,036","0,002","0,065","0,005","0,051","0,002","0,084","0,004","0,225","0,015","0,292","0,017","0,300","0,018","0,278","0,013","0,707","0,018"
1190,111,111,2,Genio,200,20230719,19/7/2023,"0,024","0,001","0,030","0,002","0,052","0,004","0,044","0,002","0,073","0,003","0,171","0,016","0,231","0,018","0,237","0,021","0,226","0,014","0,686","0,026"
1117,109,109,2,Giano,200,20230719,19/7/2023,"0,025","0,001","0,033","0,001","0,057","0,004","0,050","0,002","0,077","0,003","0,198","0,023","0,271","0,026","0,266","0,029","0,256","0,020","0,686","0,030"
184,30,30,1,Gigante Vercell,200,20230719,19/7/2023,"0,026","0,000","0,038","0,002","0,070","0,005","0,055","0,002","0,088","0,004","0,258","0,025","0,330","0,031","0,339","0,031","0,307","0,022","0,722","0,024"
1200,116,116,2,Giglio,200,20230719,19/7/2023,"0,024","0,000","0,027","0,001","0,047","0,002","0,041","0,001","0,069","0,002","0,158","0,012","0,212","0,015","0,214","0,017","0,209","0,011","0,679","0,022"
183,163,163,1,Gines,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,054","0,003","0,048","0,001","0,075","0,002","0,195","0,016","0,275","0,018","0,265","0,017","0,263","0,014","0,691","0,018"
1178,31,31,2,Giovanni Marche,200,20230719,19/7/2023,"0,025","0,000","0,036","0,002","0,067","0,006","0,050","0,002","0,086","0,005","0,219","0,023","0,282","0,022","0,300","0,027","0,267","0,018","0,714","0,025"
1162,157,157,2,Giza 178,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,004","0,046","0,001","0,074","0,003","0,176","0,019","0,245","0,019","0,253","0,023","0,238","0,015","0,692","0,025"
1127,156,156,2,Giza 181,200,20230719,19/7/2023,"0,025","0,000","0,034","0,002","0,059","0,004","0,050","0,002","0,078","0,003","0,189","0,016","0,255","0,018","0,247","0,019","0,243","0,014","0,662","0,023"
173,32,32,1,Gladio,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,051","0,002","0,046","0,001","0,071","0,002","0,155","0,011","0,216","0,013","0,208","0,014","0,213","0,010","0,640","0,021"
108,33,33,1,Gleva,200,20230719,19/7/2023,"0,024","0,000","0,029","0,002","0,052","0,004","0,043","0,004","0,074","0,004","0,175","0,021","0,235","0,022","0,243","0,029","0,228","0,018","0,698","0,039"
1186,143,143,2,Granao,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,056","0,003","0,044","0,001","0,076","0,003","0,196","0,015","0,258","0,017","0,274","0,020","0,250","0,013","0,722","0,019"
195,164,164,1,GUADIAGRAN,200,20230719,19/7/2023,"0,025","0,001","0,034","0,001","0,057","0,003","0,052","0,001","0,077","0,003","0,204","0,021","0,291","0,026","0,279","0,025","0,272","0,019","0,687","0,025"
159,34,34,1,Guadiamar,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,046","0,001","0,074","0,002","0,169","0,019","0,239","0,016","0,235","0,025","0,233","0,016","0,671","0,030"
164,165,165,1,GUARA,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,052","0,002","0,045","0,001","0,073","0,002","0,167","0,014","0,235","0,017","0,236","0,020","0,233","0,014","0,678","0,023"
1114,35,35,2,Habataki,200,20230719,19/7/2023,"0,025","0,000","0,033","0,001","0,056","0,003","0,050","0,001","0,076","0,003","0,200","0,020","0,284","0,029","0,269","0,027","0,266","0,020","0,688","0,027"
1202,36,36,2,Harra,200,20230719,19/7/2023,"0,024","0,000","0,028","0,001","0,048","0,002","0,042","0,001","0,070","0,002","0,124","0,014","0,170","0,012","0,156","0,016","0,170","0,010","0,578","0,036"
1179,37,37,2,Hidalgo,200,20230719,19/7/2023,"0,025","0,000","0,034","0,002","0,055","0,003","0,047","0,002","0,075","0,002","0,172","0,014","0,227","0,018","0,239","0,019","0,224","0,014","0,670","0,024"
1163,166,166,2,HISPAGRAN,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,051","0,003","0,045","0,001","0,072","0,002","0,158","0,017","0,227","0,016","0,229","0,025","0,221","0,016","0,671","0,030"
170,159,159,1,Hispalong,200,20230719,19/7/2023,"0,025","0,000","0,033","0,002","0,056","0,004","0,048","0,002","0,076","0,003","0,182","0,013","0,247","0,015","0,247","0,017","0,240","0,012","0,674","0,021"
1153,167,167,2,HISPAMAR,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,053","0,002","0,047","0,001","0,074","0,002","0,165","0,019","0,227","0,016","0,227","0,023","0,223","0,014","0,659","0,030"
121,38,38,1,Hwayoung,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,054","0,003","0,043","0,001","0,075","0,002","0,176","0,021","0,244","0,013","0,246","0,027","0,235","0,016","0,704","0,028"
137,106,106,1,Icaro,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,061","0,005","0,048","0,002","0,081","0,005","0,196","0,025","0,257","0,025","0,265","0,034","0,247","0,022","0,691","0,036"
1144,120,120,2,Illabong,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,053","0,003","0,046","0,001","0,074","0,002","0,164","0,012","0,221","0,017","0,223","0,017","0,220","0,012","0,655","0,023"
125,84,84,1,Insen x Tremesi,200,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,059","0,005","0,046","0,002","0,079","0,004","0,183","0,024","0,248","0,024","0,250","0,035","0,236","0,022","0,689","0,038"
1112,39,39,2,IR-58,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,049","0,001","0,074","0,002","0,187","0,026","0,263","0,034","0,255","0,033","0,256","0,028","0,677","0,035"
1122,40,40,2,Irat 289,200,20230719,19/7/2023,"0,026","0,000","0,039","0,002","0,075","0,006","0,055","0,002","0,093","0,004","0,261","0,024","0,323","0,022","0,312","0,024","0,301","0,018","0,699","0,022"
134,41,41,1,Irat 307,200,20230719,19/7/2023,"0,025","0,000","0,036","0,003","0,067","0,006","0,050","0,002","0,085","0,005","0,207","0,031","0,271","0,026","0,274","0,041","0,253","0,026","0,692","0,041"
1145,42,42,2,Irat 320,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,062","0,005","0,050","0,002","0,082","0,004","0,190","0,020","0,242","0,017","0,242","0,023","0,234","0,014","0,658","0,029"
1101,43,43,1,Irat 350,200,20230719,19/7/2023,"0,025","0,000","0,035","0,001","0,064","0,004","0,054","0,001","0,084","0,004","0,224","0,048","0,316","0,039","0,290","0,052","0,284","0,041","0,687","0,048"
1198,52,52,2,Italica Livorn,200,20230719,19/7/2023,"0,025","0,000","0,033","0,002","0,061","0,005","0,047","0,002","0,082","0,004","0,209","0,022","0,272","0,020","0,284","0,029","0,258","0,018","0,715","0,027"
1196,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,049","0,003","0,043","0,002","0,071","0,003","0,160","0,016","0,215","0,023","0,221","0,024","0,212","0,017","0,673","0,032"
1191,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,029","0,002","0,048","0,004","0,042","0,003","0,070","0,004","0,158","0,021","0,223","0,025","0,220","0,037","0,214","0,024","0,679","0,048"
1189,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,050","0,002","0,044","0,001","0,072","0,002","0,164","0,012","0,226","0,015","0,228","0,019","0,218","0,013","0,679","0,024"
1187,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,050","0,002","0,043","0,001","0,071","0,002","0,156","0,016","0,217","0,018","0,217","0,022","0,212","0,015","0,667","0,030"
119,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,029","0,001","0,051","0,003","0,042","0,001","0,072","0,002","0,160","0,019","0,224","0,015","0,224","0,023","0,218","0,013","0,686","0,029"
126,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,050","0,002","0,044","0,001","0,070","0,002","0,143","0,018","0,209","0,018","0,201","0,027","0,202","0,018","0,643","0,041"
127,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,050","0,002","0,043","0,001","0,071","0,002","0,150","0,020","0,218","0,020","0,212","0,030","0,211","0,020","0,661","0,041"
128,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,050","0,002","0,044","0,001","0,071","0,002","0,151","0,022","0,217","0,017","0,212","0,030","0,211","0,019","0,658","0,040"
132,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,051","0,002","0,045","0,001","0,073","0,002","0,148","0,029","0,214","0,024","0,201","0,044","0,206","0,026","0,636","0,065"
147,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,002","0,047","0,001","0,073","0,002","0,154","0,018","0,213","0,022","0,208","0,025","0,210","0,016","0,633","0,036"
172,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,048","0,002","0,074","0,003","0,156","0,016","0,212","0,020","0,201","0,024","0,208","0,018","0,618","0,039"
1120,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,053","0,002","0,049","0,001","0,073","0,002","0,153","0,021","0,216","0,030","0,196","0,029","0,208","0,024","0,601","0,049"
187,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,025","0,001","0,034","0,002","0,056","0,004","0,052","0,004","0,075","0,003","0,156","0,020","0,215","0,027","0,200","0,031","0,208","0,022","0,588","0,055"
188,170,10001,1,Jsendra,200,20230719,19/7/2023,"0,025","0,001","0,034","0,002","0,056","0,005","0,053","0,005","0,076","0,004","0,145","0,028","0,208","0,034","0,188","0,039","0,197","0,029","0,558","0,077"
1108,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,025","0,000","0,033","0,001","0,055","0,003","0,051","0,002","0,076","0,002","0,170","0,027","0,248","0,033","0,226","0,040","0,230","0,030","0,633","0,053"
1104,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,056","0,004","0,053","0,002","0,076","0,003","0,130","0,041","0,206","0,052","0,172","0,057","0,188","0,046","0,528","0,121"
1103,170,10001,2,Jsendra,200,20230719,19/7/2023,"0,025","0,000","0,035","0,002","0,058","0,004","0,055","0,003","0,077","0,003","0,138","0,035","0,199","0,047","0,173","0,050","0,189","0,040","0,516","0,107"
157,93,93,1,Jucar,200,20230719,19/7/2023,"0,024","0,001","0,033","0,002","0,056","0,003","0,047","0,001","0,077","0,003","0,188","0,022","0,262","0,022","0,262","0,033","0,252","0,020","0,696","0,034"
1152,45,45,2,Kalao,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,053","0,003","0,046","0,001","0,073","0,002","0,161","0,016","0,217","0,016","0,215","0,021","0,214","0,013","0,645","0,029"
1160,141,141,2,Katy,200,20230719,19/7/2023,"0,025","0,000","0,035","0,001","0,062","0,003","0,051","0,001","0,082","0,003","0,188","0,013","0,238","0,013","0,244","0,015","0,232","0,010","0,655","0,020"
1188,46,46,2,Kinmaze,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,053","0,003","0,043","0,001","0,074","0,002","0,175","0,022","0,245","0,014","0,249","0,028","0,234","0,016","0,703","0,029"
1118,47,47,2,Koshihikari,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,056","0,003","0,049","0,001","0,076","0,002","0,186","0,017","0,256","0,022","0,249","0,023","0,242","0,016","0,672","0,026"
1131,119,119,2,Kyeema,200,20230719,19/7/2023,"0,025","0,000","0,034","0,001","0,057","0,003","0,050","0,001","0,077","0,002","0,166","0,013","0,217","0,017","0,210","0,016","0,213","0,012","0,617","0,025"
1142,48,48,2,L-202,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,002","0,047","0,001","0,074","0,002","0,170","0,011","0,226","0,015","0,230","0,016","0,225","0,012","0,658","0,021"
1183,128,128,2,L-203,200,20230719,19/7/2023,"0,024","0,000","0,030","0,001","0,051","0,003","0,044","0,001","0,072","0,002","0,165","0,018","0,229","0,019","0,236","0,023","0,225","0,015","0,687","0,026"
1107,129,129,2,L-206,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,053","0,002","0,050","0,001","0,074","0,002","0,186","0,023","0,269","0,031","0,258","0,030","0,256","0,023","0,675","0,032"
1147,136,136,2,Labelle,200,20230719,19/7/2023,"0,025","0,001","0,035","0,002","0,060","0,005","0,050","0,002","0,080","0,004","0,194","0,016","0,247","0,017","0,253","0,019","0,240","0,012","0,672","0,023"
1182,154,154,2,Lady Wright,200,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,055","0,004","0,045","0,002","0,076","0,003","0,190","0,016","0,256","0,016","0,269","0,019","0,248","0,012","0,713","0,020"
1130,118,118,2,Langhi,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,056","0,003","0,049","0,002","0,076","0,003","0,175","0,015","0,236","0,018","0,230","0,018","0,229","0,014","0,650","0,025"
1110,49,49,2,Leda,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,057","0,003","0,050","0,001","0,078","0,003","0,234","0,018","0,318","0,024","0,311","0,021","0,300","0,016","0,723","0,017"
179,50,50,1,Lemont,200,20230719,19/7/2023,"0,025","0,000","0,036","0,002","0,061","0,003","0,052","0,001","0,080","0,003","0,206","0,016","0,280","0,022","0,268","0,019","0,265","0,016","0,675","0,020"
1100,113,113,1,Lido,200,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,059","0,003","0,052","0,001","0,079","0,002","0,207","0,038","0,294","0,029","0,280","0,038","0,275","0,031","0,687","0,036"
1177,99,99,2,Liso,200,20230719,19/7/2023,"0,024","0,000","0,032","0,001","0,054","0,003","0,046","0,001","0,075","0,003","0,174","0,014","0,235","0,016","0,242","0,018","0,229","0,013","0,683","0,022"
1164,51,51,2,Litchikiang,200,20230719,19/7/2023,"0,025","0,000","0,037","0,002","0,070","0,006","0,052","0,002","0,089","0,005","0,241","0,026","0,316","0,024","0,341","0,036","0,296","0,023","0,735","0,026"
1141,86,86,2,LLuent,200,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,056","0,003","0,049","0,002","0,076","0,003","0,176","0,014","0,235","0,016","0,237","0,019","0,231","0,013","0,660","0,024"
1109,53,53,2,Loto,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,057","0,003","0,050","0,001","0,077","0,002","0,237","0,022","0,339","0,026","0,337","0,028","0,315","0,021","0,744","0,019"
180,122,122,1,M-101,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,055","0,004","0,050","0,002","0,076","0,003","0,189","0,020","0,273","0,025","0,259","0,022","0,259","0,019","0,676","0,025"
196,123,123,1,M-103,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,055","0,003","0,051","0,001","0,075","0,002","0,204","0,022","0,285","0,028","0,281","0,030","0,275","0,022","0,693","0,028"
114,54,54,1,M-201,200,20230719,19/7/2023,"0,024","0,000","0,029","0,002","0,050","0,003","0,040","0,001","0,071","0,002","0,159","0,025","0,228","0,016","0,223","0,034","0,218","0,021","0,695","0,040"
102,55,55,1,M-202,200,20230719,19/7/2023,"0,023","0,000","0,025","0,001","0,046","0,002","0,037","0,001","0,068","0,002","0,154","0,020","0,212","0,014","0,209","0,021","0,207","0,013","0,702","0,027"
152,124,124,1,M-203,200,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,055","0,003","0,045","0,002","0,076","0,003","0,185","0,023","0,255","0,019","0,254","0,032","0,245","0,021","0,697","0,034"
165,125,125,1,M-205,200,20230719,19/7/2023,"0,024","0,000","0,031","0,001","0,052","0,003","0,046","0,001","0,073","0,002","0,168","0,013","0,239","0,015","0,237","0,018","0,235","0,012","0,675","0,022"
186,126,126,1,M-206,200,20230719,19/7/2023,"0,025","0,000","0,033","0,002","0,055","0,003","0,051","0,001","0,075","0,002","0,173","0,017","0,242","0,023","0,232","0,021","0,233","0,014","0,641","0,028"
1168,127,127,2,M-208,200,20230719,19/7/2023,"0,024","0,000","0,031","0,002","0,052","0,003","0,046","0,001","0,073","0,002","0,163","0,015","0,232","0,016","0,235","0,023","0,224","0,014","0,673","0,028"
1134,150,150,2,Mangetsumochi,200,20230719,19/7/2023,"0,024","0,000","0,033","0,002","0,058","0,004","0,048","0,001","0,078","0,003","0,190","0,015","0,252","0,019","0,255","0,018","0,245","0,014","0,685","0,020"
148,112,112,1,Maratelli,200,20230719,19/7/2023,"0,024","0,000","0,032","0,002","0,057","0,004","0,047","0,002","0,077","0,003","0,192","0,019","0,253","0,020","0,258","0,022","0,245","0,015","0,695","0,024"
1132,94,94,2,Mareny,200,20230719,19/7/2023,"0,024","0,000","0,034","0,001","0,061","0,004","0,049","0,001","0,080","0,003","0,209","0,016","0,277","0,018","0,279","0,020","0,263","0,015","0,704","0,019"
181,56,56,1,Marisma,200,20230719,19/7/2023,"0,024","0,001","0,032","0,001","0,055","0,003","0,050","0,001","0,076","0,003","0,186","0,018","0,267","0,024","0,250","0,022","0,253","0,019","0,670","0,025"
1106,57,57,2,Marjal,200,20230719,19/7/2023,"0,024","0,000","0,033","0,001","0,057","0,002","0,050","0,001","0,078","0,002","0,246","0,017","0,340","0,028","0,344","0,025","0,323","0,020","0,746","0,017"
