Variedad,N,codi,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
M2,200.0,306,0.06097891774748851,0.0010755763283558496,843,0.05274682819913998,0.00398238412859495,843,0.08556667341456295,0.009527841872416122,843,0.054133224034790185,0.0034274476673442312,843,0.12233497918288479,0.010326802507678473,843,0.3469053655332518,0.04377919885428607,843,0.4547432642673117,0.049516939593439696,843,0.47064078660197955,0.05208728184602962,843,0.44863949523418967,0.04399561211770026,843,0.7936893865261962,2024-07-31
M62,200.0,406,0.05817781229735363,0.0007918228076783465,759,0.041448990189824966,0.003122657731956365,759,0.06301120461525496,0.0075877893095937475,759,0.04460157110442914,0.0033446340473248346,759,0.09699404066887454,0.008569745227922991,759,0.2849884033203125,0.04183732555955199,759,0.4081831820240448,0.05374180262844167,759,0.41795684854660736,0.059029504345694685,759,0.40300999014430994,0.05037861670802702,759,0.8071527002445336,2024-07-31
M38,200.0,107,0.057945520615804144,0.0006078413967328768,737,0.039804800232844564,0.0019210956026602406,737,0.05242807085510834,0.00412052162603879,737,0.04202716159691157,0.001589129890744916,737,0.08162797904564535,0.004225342284719888,737,0.20452549596654512,0.022178875399914373,737,0.3062397764042889,0.03092460590803778,737,0.3122074536099686,0.03422157921913126,737,0.30350704529553935,0.029275040938913796,737,0.7627156703905583,2024-07-31
M97,200.0,207,0.0577401125057918,0.0005141643041337479,607,0.03981980539035954,0.0020005839480472147,607,0.05907789604274995,0.004965556133648403,607,0.04243234826076954,0.0017709940931514563,607,0.09227144973478364,0.005950964090165774,607,0.27121248198105435,0.026010432668091027,607,0.39244408898141475,0.032521235469399896,607,0.40495084105842,0.03478818285042567,607,0.38592298026925453,0.02963282764974868,607,0.8103087050483885,2024-07-31
RICASTELLO,200.0,307,0.0582187478312381,0.0008986692930130522,788,0.042162067393966135,0.0038542294716715888,788,0.06333139100050564,0.009188333617046168,788,0.04536526578331962,0.0035459560480910687,788,0.09543576447860054,0.010305026623438861,782,0.26363430894570905,0.046706141297899316,788,0.37371504730379523,0.059570315648893965,788,0.3812117213525143,0.06471750833923563,788,0.3699404334053775,0.05519370092777361,788,0.7873056111727187,2024-07-31
QJGC,200.0,407,0.05965433527508053,0.0015031248398196854,844,0.04890791725773382,0.006709662736127301,844,0.07354329547610892,0.011984140233045478,844,0.053819231512422246,0.006789249441288238,844,0.1097466346776881,0.013730928403617865,844,0.276620910065999,0.03833620677068219,844,0.38252478866215567,0.0417684832455335,844,0.39169781580920465,0.04604445074596317,844,0.3791563928974748,0.039475444312998216,844,0.758396533484075,2024-07-31
M62,200.0,108,0.05890585203129252,0.0005776999679242969,689,0.04446630657843824,0.0022401891086016386,689,0.06640131137886657,0.005247095402402849,689,0.047590125627891416,0.0022909160032365907,689,0.09982738301093069,0.00564312120759688,689,0.27670044476823297,0.022948540304195512,689,0.38218079942058236,0.02644624999487841,689,0.39624864996258163,0.028927088579111974,689,0.3769441779016237,0.0243115235294935,689,0.7855521948726604,2024-07-31
COPS7,200.0,208,0.05786086487799624,0.0005247694698110729,807,0.0404456326509497,0.002237596428953036,807,0.05705087749192853,0.005424716410496644,807,0.04394962826035132,0.0024892492732272948,807,0.08935406010094776,0.006550446449186255,807,0.24284952723847003,0.030108301171093425,807,0.3533311581523002,0.037606422489135954,807,0.36482702016535007,0.039853249110538606,807,0.35088464673123837,0.03397685677876632,807,0.7849699662169448,2024-07-31
M28,200.0,308,0.05758223740950875,0.0005979021940371069,920,0.03891709369161855,0.0025012232542324367,920,0.05599301379659902,0.006238773956526764,920,0.04221122575842816,0.0019307504846616066,920,0.0863842101917807,0.006771578106123799,918,0.24664228688115658,0.03491177987102586,920,0.37279918504797893,0.04581009341016761,920,0.3828335305918818,0.04878933243385137,920,0.3705689471700917,0.04259177626234691,920,0.8013798541081689,2024-07-31
M97,200.0,408,0.057338491562874086,0.00047984461244665914,992,0.038095028169693484,0.001820953878543328,992,0.0574867763826924,0.004748958044365174,992,0.04161079468265656,0.0018135459696942827,992,0.09044247288857737,0.0058980049678234855,992,0.28505719092584425,0.03236216015405335,992,0.4182305182180097,0.0382818459972994,992,0.43294045232957407,0.041397816972812175,992,0.41335536587622856,0.036192803772499,992,0.8246309752860722,2024-07-31
M75,200.0,109,0.058349675910417426,0.0006078335573362002,688,0.04236178897147955,0.0023904247255601917,688,0.060267509416092276,0.005228263599636293,688,0.04648695158403973,0.002191389222590057,688,0.09293138149172761,0.006176229841376946,688,0.23716682611509812,0.02334746193879337,688,0.3352211131605991,0.029360929476799042,688,0.34593857166379,0.03228140384763997,688,0.3350719629332077,0.02855769171928438,688,0.7630788578719345,2024-07-31
M38,200.0,209,0.057582629984946704,0.0004744028560106838,796,0.03852745036983011,0.0018443931275606764,796,0.052159692773866895,0.0038189098402828694,796,0.04210203736271691,0.0016845192277389334,796,0.08183894325141332,0.00421976624681012,796,0.21254534697412847,0.03277636283673532,796,0.31829345166383677,0.04258745580994533,796,0.3237680023040005,0.04535518556914492,796,0.31577830098981235,0.03929762586810025,796,0.7698525006252549,2024-07-31
M62,200.0,309,0.05847731725875036,0.00060001273477066,858,0.04275012516475224,0.0020951237177646445,858,0.06362826118380317,0.005148022911440338,858,0.046291511375587305,0.0018758211430301487,858,0.09648570703181909,0.005530900553906516,858,0.2768496177691124,0.029325419738457446,858,0.3932858624936262,0.04333941717581191,858,0.4060396848025022,0.046383168469099685,858,0.3871656297803759,0.0403724119695927,858,0.7953202796237753,2024-07-31
M25,200.0,409,0.05715030525088043,0.0005066490485176954,894,0.03681103495143404,0.0019400255601114105,894,0.05336307465896777,0.004102885991661642,894,0.04082997213274041,0.001998201103404076,894,0.08441413862326534,0.005064684444703164,894,0.25749969482421875,0.04162807693548676,894,0.37518641666011254,0.05344519047516789,894,0.3869825529572148,0.058128121252964196,894,0.37073265946151424,0.050602042217113126,894,0.8091221283240588,2024-07-31
M76,200.0,110,0.05897114467903839,0.0007802681982860661,674,0.0457972602957434,0.0032252986574423104,674,0.0671043848779152,0.0071151463427690746,674,0.05116819840156714,0.0033986799541776518,674,0.1031239223763214,0.008613439731946816,674,0.24157832567345142,0.02590687354690562,674,0.3214727565867257,0.03288431376559143,674,0.33250886820897857,0.036210013752303434,674,0.32284201783313243,0.032001270002281805,674,0.7332746580159518,2024-07-31
M75,200.0,210,0.058418669587729885,0.0007871919136668365,887,0.04264166228800777,0.003173472676870385,887,0.06126960315725849,0.0073717262973060985,887,0.046517063558034456,0.0028145943656458054,887,0.09423536539346551,0.00841821927795148,887,0.24214435564490558,0.028795327458710846,887,0.340719642338113,0.035703626232548594,887,0.3497072239201663,0.03714946557377697,887,0.33869626153819055,0.0322585274974161,887,0.7651983231310941,2024-07-31
GAVINA,200.0,310,0.058449440440912354,0.0005821253315621691,870,0.04289949789814566,0.002284485774141753,870,0.06356484424108746,0.005357248706905027,870,0.04699074756139996,0.0019537012751411993,870,0.09729395899279364,0.006297325045283685,870,0.26601860660246046,0.03895619958530623,870,0.37118228605423853,0.05971419255598257,870,0.38183965573365664,0.06566239440590793,870,0.36848705774066093,0.05689037680212344,870,0.7808422761057452,2024-07-31
M2,200.0,410,0.06058096204485212,0.0011351170280656441,700,0.05043272835867745,0.004543761356870962,700,0.08261543273925781,0.010194875539112858,700,0.05203600202287947,0.0034121858136502065,700,0.11799940926688059,0.011105600604658424,700,0.3384651838030134,0.03803859021283193,700,0.4459844970703125,0.04845456332607488,700,0.46289699009486607,0.051922974209948874,700,0.43643807547433033,0.04511897558717572,700,0.797892142009107,2024-07-31
M97,200.0,111,0.0581184950031218,0.0006067222961843011,610,0.04086261186443391,0.002401252968084958,610,0.06139577646724513,0.00592630806205547,610,0.04420402401783427,0.001661897290095986,610,0.09459199749055457,0.006402708037889516,610,0.26530021292264344,0.025706030186805597,610,0.3799228105388704,0.031001527521878125,610,0.39343336761974895,0.03526623120890945,610,0.37435117627753584,0.029184113443340497,610,0.7979879011140779,2024-07-31
M110B,200.0,211,0.05763609816388386,0.0003359522539231496,656,0.03872325943737495,0.0013943820144734858,656,0.054703223996046116,0.002875814621278305,656,0.04290408622927782,0.0011657101469240167,656,0.08656276726141209,0.0034673527195708785,656,0.22798475405065025,0.0222695300474128,656,0.336805250586533,0.03154921857706162,656,0.34550266731076124,0.03482047314721603,656,0.33597680999011525,0.028373013741786322,656,0.7790765179120139,2024-07-31
M25,200.0,311,0.0572792669260724,0.0005499364884399997,966,0.03732229513164386,0.0021121496767031464,966,0.052724684247319,0.003843978949000635,966,0.0419241231914386,0.0016565710205258884,966,0.08347181553179187,0.004516390352373134,966,0.24091820884688794,0.04219163315655329,966,0.3673144986170419,0.05624853613978996,966,0.38019651803911103,0.060560774692897563,966,0.36930167946509446,0.05110741358366767,966,0.8013642589510759,2024-07-31
GAVINA,200.0,411,0.05789956198338573,0.0005835189088531814,922,0.040202672466021556,0.002146398827551769,922,0.06029795979729444,0.004818405438969791,922,0.04455870506303171,0.001923302929997374,922,0.09375255692289605,0.0053085359906956415,922,0.2786852325638049,0.03119881321279677,922,0.3962002834891032,0.03856913932563637,922,0.40893806242373915,0.04076634285066782,922,0.3914984912003457,0.03603455242046876,922,0.8034883233678989,2024-07-31
M110B,200.0,112,0.05784833220397534,0.0003925335987063431,735,0.03943184314130926,0.0015678653216519933,735,0.05511254550648385,0.0030508831053868996,735,0.04373942264894239,0.00192079866111117,735,0.08725062779017857,0.0040634495920571865,735,0.22843976702008928,0.019369417788550333,735,0.33325101891342473,0.02672045721049446,735,0.3417584270036139,0.029554734019463347,735,0.3320352359693878,0.025418792693940033,735,0.7730756594966012,2024-07-31
RICASTELLO,200.0,212,0.05886917663135117,0.0009141082731456525,973,0.04470009328405022,0.004581403961656756,973,0.06845140604174027,0.010009529115369384,973,0.04974145683453238,0.0061411208377181725,973,0.10291951288299718,0.012506401141740921,973,0.2641585880291303,0.04019314799255252,973,0.35010085542057423,0.04753797171691565,973,0.35782484503468653,0.05092951328700495,973,0.3483001614891123,0.043880929712060056,973,0.7559098649402394,2024-07-31
M75,200.0,312,0.05808321379593896,0.0007689434046339808,747,0.040870408616072364,0.0029573698469051463,747,0.05901339223266765,0.006679717158381915,747,0.04563992154326943,0.002603069452763436,747,0.0918567662577393,0.007792946952020196,747,0.23104972788288572,0.027366223844600187,747,0.3383043077256944,0.036449873268505906,747,0.3482659887597264,0.039356688708118516,747,0.3430744053688713,0.03307641960482459,747,0.7682699327452955,2024-07-31
COPS7,200.0,412,0.05732546419710726,0.00040985218869790603,925,0.037191104373416384,0.001445856331260741,925,0.05379193280194257,0.0031004455067057597,925,0.04208844159100507,0.0013093796786102219,925,0.0859307861328125,0.003852050924461973,925,0.24850737700591216,0.02738302776323194,925,0.3768259079391892,0.03198116990665402,925,0.38786779455236486,0.03416468127767715,925,0.3758003193623311,0.029726369351419476,925,0.8042198807556286,2024-07-31
QJGC,200.0,113,0.06125839568756439,0.0014731531635248396,910,0.05493423964951064,0.0059940230947748,910,0.07888465294471154,0.010489631848802463,910,0.060744685917110235,0.00672258840856778,910,0.11550487476390797,0.011854405636938794,910,0.27744673844222184,0.028357273545304516,910,0.37248629056490384,0.029500222552627433,910,0.38609116103622937,0.03308961215193417,910,0.37007888961624313,0.02766970825712164,910,0.7281118498827448,2024-07-31
M25,200.0,213,0.05734839879366525,0.0004367786091627855,802,0.03713556418097822,0.0017492197274049301,802,0.05190072570952989,0.003461811742169879,802,0.040944258768362295,0.0015233317091908568,802,0.08289101236776224,0.003854954441100186,802,0.23739258725744233,0.028511448189719377,802,0.3665855198429707,0.039217318893221366,802,0.379528321530159,0.041683082860378404,802,0.3669434354786861,0.03717705883435446,802,0.8052464741491907,2024-07-31
M38,200.0,313,0.057279501522288605,0.0005193814288610714,850,0.036536766501034004,0.0017941123048825578,850,0.05087665333467371,0.003858078955479208,850,0.04108581094180836,0.0014644463357108913,850,0.08093530143728786,0.004303600948709486,847,0.21091480928308823,0.0344589570451327,850,0.32508315142463234,0.05065404901521721,850,0.33057390998391545,0.05589513078637185,850,0.32660881491268384,0.047031444464987776,850,0.778906302574449,2024-07-31
JSENDRA,200.0,413,0.057013098439237214,0.00038415460225672734,787,0.035490125682787185,0.0013767930351047933,787,0.0503846862870523,0.0024893262570529016,787,0.04068950473732082,0.0011209270203686279,787,0.08119536538160484,0.0031814671281276694,786,0.22757361289658115,0.021671193324930314,787,0.3613549199764732,0.033089961461361485,787,0.3702867985377621,0.03698036517982571,787,0.3598727040854312,0.03226414700852649,787,0.80198612711699,2024-07-31
JSENDRA,200.0,114,0.05781439578894413,0.0004590010777379027,726,0.03910151920371147,0.001913193505941283,726,0.053658114977119385,0.003980303489639214,726,0.04218376832231674,0.0014943166039493394,726,0.08409608362791623,0.004174225566334119,726,0.22276209471311123,0.017172658777948137,726,0.3360766366165203,0.022149659310665336,726,0.34544933728935306,0.024584638744736823,726,0.33269338896780304,0.020534586391142886,726,0.7823520864878019,2024-07-31
M28,200.0,214,0.05813236764297184,0.000725121718306678,759,0.04041755686321435,0.003057139039149478,759,0.059822007130257225,0.007505615753661518,759,0.04354304538571002,0.0024731463792647367,759,0.09100197049468874,0.00819431852040088,759,0.25635155638844287,0.0318219370871371,759,0.3770888659008564,0.04206044017163219,759,0.3898400669826663,0.046214262930256746,759,0.37221409492341895,0.039284491578510626,759,0.7990551816947663,2024-07-31
COPS7,200.0,314,0.057338412182719053,0.0004745702337416959,719,0.0374296557090876,0.001998329891047339,719,0.0547115554066792,0.0043506045083531435,719,0.041978981962455995,0.00154711886288614,719,0.08717222053911433,0.005363139678929852,716,0.23259326579341968,0.030911824152637355,719,0.3418772011705168,0.044257604591371305,719,0.34985281529114876,0.049487132404622075,719,0.3424284275781793,0.04167577587934572,719,0.7857295795966963,2024-07-31
RICASTELLO,200.0,414,0.058182386619972874,0.001003718707695469,697,0.04146653644665755,0.004302960293575911,697,0.06664343441233915,0.010007111928524584,697,0.04656269834236572,0.004030022836522097,697,0.09960620064646476,0.012026330131695953,697,0.2619984433845947,0.040370053298804796,697,0.3661935551778829,0.05592675798037639,697,0.3710894591497041,0.06119018907209211,697,0.3584122951950883,0.052330292964968377,697,0.7770264201580244,2024-07-31
RICASTELLO,100.0,101,0.05955780567623983,0.0009662946870803657,822,0.04822890195823354,0.004685875078581941,822,0.074815364939743,0.012042564896224146,822,0.05277571480929707,0.005696573041177798,822,0.11005333856364527,0.014846340878549504,822,0.2774140480951091,0.04524599032926532,822,0.3656890200872491,0.05525615964880725,822,0.37594107003687655,0.05942906038516893,822,0.3600991056493309,0.05147860659647047,822,0.753796834298273,2024-07-31
